REPORTER METABOLITES USING TEST TYPE: all
ID	NAME	Z-SCORE	P-VALUE	NUMBER OF NEIGHBOURS	AVERAGE Z-SCORE	STD Z-SCORE
cpd00296[c0]	dGMP_c0	0.84012	0.20042	5	2.1275	0.96995
cpd00104[e0]	BIOT_e0	0.83794	0.20103	3	2.2771	0.74926
cpd02693[c0]	3_Isopropylmalate_c0	0.83495	0.20187	3	2.2748	1.7436
cpd26730[c0]	UDP-N-acetyl-beta-L-quinovosaminec0	0.82855	0.20368	4	2.1754	0.50783
cpd02968[c0]	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-6-carboxy-L-lysyl-D-alanyl- D-alanine_c0	0.82471	0.20477	2	2.4073	0.081035
cpd00822[c0]	O_Succinyl_L_homoserine_c0	0.82141	0.20571	2	2.4041	0.23915
cpd02993[c0]	Lipid IV(A)_c0	0.82076	0.20589	2	2.4035	0.038205
cpd02201[c0]	4-phosphopantothenate_c0	0.81864	0.2065	2	2.4015	0.36377
cpd00158[e0]	CELB_e0	0.80503	0.2104	4	2.1594	0.84138
cpd01030[e0]	Salicin_e0	0.80503	0.2104	4	2.1594	0.84138
cpd01192[e0]	Mannobiose_e0	0.80503	0.2104	4	2.1594	0.84138
cpd03696[e0]	Ursin_e0	0.80503	0.2104	4	2.1594	0.84138
cpd05158[e0]	Gentiobiose_e0	0.80503	0.2104	4	2.1594	0.84138
cpd11603[e0]	beta-methylglucoside_e0	0.80503	0.2104	4	2.1594	0.84138
cpd03914[c0]	Cob(II)yrinate diamide_c0	0.78571	0.21602	5	2.0944	1.9493
cpd00731[c0]	Ala-Ala_c0	0.78486	0.21627	2	2.369	0.026851
cpd00116[c0]	Methanol_c0	0.7842	0.21646	5	2.0935	0.89166
cpd02884[c0]	FAICAR_c0	0.78072	0.21748	1	2.6745	0
cpd03916[c0]	Adenosyl cobyrinate diamide_c0	0.77479	0.21923	2	2.3593	0.46724
cpdLipAcodp3[c0]	oligosaccharide_dephosphorylated_GalA added_oxidised_c0	0.77175	0.22013	2	2.3564	0.57954
cpdMMPE5[c0]	Monomethyl-phosphatidylethanolamine-1-cis-vaccenoyl(cyclopropanated)-2-palmitic_c0	0.77019	0.22059	1	2.6603	0
cpdOL10[c0]	Ornithine-1-cis-vaccenoyl-2-cis-vaccenoyl(cyclopropanated)_c0	0.77019	0.22059	1	2.6603	0
cpdOL11[c0]	Ornithine-1-steric-2-cis-vaccenoyl(cyclopropanated)_c0	0.77019	0.22059	1	2.6603	0
cpdOL5[c0]	Ornithine-1-palmitic-2-cis-vaccenoyl(cyclopropanated)_c0	0.77019	0.22059	1	2.6603	0
cpdOL6[c0]	Ornithine-1-steric-2-palmitoleoyl(cyclopropanated)_c0	0.77019	0.22059	1	2.6603	0
cpdPC5[c0]	Phosphatidylcholine-1-cis-vaccenoyl(cyclopropanated)-2-palmitic_c0	0.77019	0.22059	1	2.6603	0
cpdPE7[c0]	Phosphatidylethanolamine-1-cis-vaccenoyl(cyclopropanated)-2-palmitic_c0	0.77019	0.22059	1	2.6603	0
cpdSL13[c0]	Sulfoquinovosyl-1-cis-vaccenoyl(cyclopropanated)-2-palmitic_c0	0.77019	0.22059	1	2.6603	0
cpd00421[c0]	Triphosphate_c0	0.7691	0.22092	4	2.1349	1.1946
cpd02666[c0]	(R)-4'-Phosphopantothenoyl-L-cysteine_c0	0.76903	0.22094	1	2.6587	0
cpd00666[e0]	(2R_3R)-tartrate_e0	0.76684	0.22159	1	2.6557	0
cpd00478[c0]	Pyridoxine phosphate_c0	0.76388	0.22247	3	2.2189	1.316
cpd00295[c0]	dGDP_c0	0.7612	0.22327	3	2.2168	0.885
cpd00085[c0]	beta-Alanine_c0	0.75432	0.22533	6	2.0341	1.6846
cpd24425[c0]	methyl beta-D-xylopyranoside_c0	0.75395	0.22544	4	2.1246	1.1054
cpdNFIM4[c0]	tetra-GlcNac_c0	0.74313	0.2287	2	2.3289	0.12878
cpd02152[c0]	L_Argininosuccinate_c0	0.73419	0.23142	3	2.1956	1.4046
cpd01030[c0]	Salicin_c0	0.73196	0.2321	5	2.0617	0.76069
cpd03696[c0]	Ursin_c0	0.73196	0.2321	5	2.0617	0.76069
cpd00214[c0]	Palmitate_c0	0.73069	0.23248	1	2.6067	0
cpd00412[c0]	Deoxyuridine_c0	0.72768	0.23341	8	1.9645	1.7375
cpd02835[c0]	UDP-2_3-bis(3-hydroxytetradecanoyl)glucosamine_c0	0.72751	0.23346	3	2.1903	1.6397
cpd00092[c0]	Uracil_c0	0.72212	0.23511	11	1.911	1.3867
cpd00342[c0]	N_Acetylornithine_c0	0.71923	0.236	6	2.0147	0.71315
cpdBGLCN[e0]	1_2-betaglucan_e0	0.71711	0.23665	1	2.5882	0
cpd00145[c0]	Hydroxypyruvate_c0	0.71572	0.23708	9	1.9406	0.96876
cpd11488[c0]	Acetoacetyl-ACP_c0	0.71355	0.23775	2	2.3004	0.021309
cpd02124[c0]	2-Methylacetoacetyl-CoA_c0	0.71303	0.23791	4	2.0967	1.6266
cpd03919[c0]	Adenosyl cobinamide phosphate_c0	0.71092	0.23857	2	2.2979	0.4496
cpd00971[c0]	Na+_c0	0.70852	0.23931	7	1.9807	1.5314
cpd00971[e0]	Na+_e0	0.70852	0.23931	7	1.9807	1.5314
cpd00102[c0]	Glyceraldehyde3_phosphate_c0	0.70093	0.24167	15	1.8617	1.125
cpd00025[c0]	H2O2_c0	0.70089	0.24168	16	1.852	1.4221
cpd02147[c0]	4-Phosphoerythronate_c0	0.69743	0.24277	2	2.2849	0.85635
cpd00036[e0]	Succinate_e0	0.69713	0.24286	3	2.1664	0.39991
cpd00106[e0]	Fumarate_e0	0.69713	0.24286	3	2.1664	0.39991
cpd00130[e0]	L-Malate_e0	0.69713	0.24286	3	2.1664	0.39991
cpd00386[e0]	D-Malate_e0	0.69713	0.24286	3	2.1664	0.39991
cpdOL2[c0]	Ornithine-1-palmitic-2-cis-vaccenoyl_c0	0.69403	0.24383	2	2.2817	0.5354
cpdOL4[c0]	Ornithine-1-steric-2-palmitoleoyl_c0	0.69403	0.24383	2	2.2817	0.5354
cpdOL8[c0]	Ornithine-1-cis-vaccenoyl-2-cis-vaccenoyl_c0	0.69403	0.24383	2	2.2817	0.5354
cpdOL9[c0]	Ornithine-1-steric-2-cis-vaccenoyl_c0	0.69403	0.24383	2	2.2817	0.5354
cpd11312[c0]	hemeA_c0	0.69061	0.2449	1	2.5523	0
cpd00040[c0]	Glyoxalate_c0	0.68045	0.24811	9	1.9246	1.2496
cpd00309[c0]	XAN_c0	0.67877	0.24864	13	1.8703	1.2777
cpd01716[c0]	3_Dehydroshikimate_c0	0.67819	0.24883	2	2.2664	1.3508
cpd00218[c0]	Niacin_c0	0.67118	0.25105	2	2.2597	0.39557
cpd02068[c0]	3-Methylglutaconyl-CoA_c0	0.67068	0.25121	4	2.0679	0.56589
cpd00191[c0]	3-Oxopropanoate_c0	0.66914	0.2517	4	2.0668	2.159
cpd00978[c0]	dUDP_c0	0.66226	0.2539	6	1.9831	1.0258
cpdDMPE2[c0]	Dimethyl-phosphatidylethanolamine-1-cis-vaccenoyl-2-palmitic_c0	0.65716	0.25554	2	2.2462	1.0196
cpd02018[c0]	N5-Methyl-L-glutamine_c0	0.65229	0.25711	4	2.0554	0.72668
cpdNFIM10[c0]	Oxo_acyl_NodF_14_1_reduced_c0	0.64455	0.25961	7	1.9478	1.0617
cpdNFIM13[c0]	Oxo_acyl_NodF_16_2_reduced_c0	0.64455	0.25961	7	1.9478	1.0617
cpdNFIM16[c0]	Oxo_acyl_NodF_18_3_reduced_c0	0.64455	0.25961	7	1.9478	1.0617
cpdVICB2[c0]	N5-hydroxy-N5-(D-3-hydroxybutyryl)-D-ornithine_c0	0.64381	0.25985	2	2.2334	0.84999
cpd00199[c0]	4-Oxobutanoate_c0	0.64313	0.26007	6	1.9725	1.7753
cpd00382[e0]	Melitose_e0	0.64136	0.26064	7	1.9462	0.96606
cpd03198[e0]	Melibiose_e0	0.64136	0.26064	7	1.9462	0.96606
cpd02387[c0]	2-Dehydro-3-deoxy-L-fuconate_c0	0.64057	0.2609	2	2.2303	0.19142
cpd00982[c0]	FADH2_c0	0.63724	0.26198	33	1.7657	1.3404
cpd00073[c0]	Urea_c0	0.62768	0.26511	21	1.8031	1.294
cpd08286[c0]	2-C-methyl-D-erythritol4-phosphate_c0	0.62443	0.26617	2	2.2148	1.4563
cpd02229[c0]	Bactoprenyl diphosphate_c0	0.61993	0.26765	4	2.0333	1.274
cpd00137[c0]	Citrate_c0	0.61806	0.26827	7	1.9342	1.1503
cpd00249[c0]	Uridine_c0	0.61485	0.26933	12	1.8567	1.2786
cpd02120[c0]	Dihydrodipicolinate_c0	0.61188	0.27031	3	2.0994	0.80681
cpdNFIM3[c0]	tri-GlcNac_c0	0.59307	0.27657	1	2.4199	0
cpdNFIM5[c0]	deacetylated tetra-GlcNac_c0	0.58666	0.27872	2	2.1784	0.083939
cpd03494[c0]	Undecaprenyl-diphospho-N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2-6-diaminopimeloyl-D-alanyl-D-alanine_c0	0.58171	0.28038	2	2.1737	0.4114
cpd01192[c0]	Mannobiose_c0	0.58152	0.28044	5	1.9701	0.84267
cpd00427[c0]	L-Arabinonate_c0	0.58001	0.28095	2	2.1721	0.68178
cpd00651[c0]	D-arabinonate_c0	0.58001	0.28095	2	2.1721	0.68178
cpd00134[c0]	Palmitoyl-CoA_c0	0.56935	0.28456	3	2.066	0.59668
cpd00689[c0]	Porphobilinogen_c0	0.56326	0.28663	2	2.156	1.7183
cpd00209[c0]	Nitrate_c0	0.56253	0.28688	9	1.8711	1.1699
cpd03585[c0]	KDO-lipid IV(A)_c0	0.56105	0.28738	1	2.3765	0
cpd00350[c0]	Farnesyldiphosphate_c0	0.55197	0.29049	5	1.9521	1.144
cpd02964[c0]	UDP-N-acetylmuramoyl-L-alanyl-D-gamma-glutamyl-meso-2-6-diaminopimelate_c0	0.55014	0.29111	2	2.1433	0.29225
cpd00015[c0]	FAD_c0	0.54548	0.29271	34	1.7424	1.3269
cpd03846a[c0]	octanoate_proteinbound_c0	0.53776	0.29537	2	2.1314	1.4827
cpd00383[e0]	Shikimate_e0	0.53583	0.29604	1	2.3423	0
cpd03760[c0]	Precorrin 6B_c0	0.53573	0.29607	2	2.1295	0.86412
cpd00108[e0]	Galactose_e0	0.53095	0.29773	8	1.8703	1.4308
cpd00006[c0]	NADP_c0	0.52423	0.30006	76	1.6963	1.3798
cpdNF[e0]	Nod factor_e0	0.52404	0.30013	3	2.0304	0.33641
cpdPE3[c0]	Phosphatidylserine-1-cis-vaccenoyl-2-palmitic	0.52022	0.30145	2	2.1146	0.93635
cpdVICB3[c0]	N2-acetyl-N5-hydroxy-N5-(D-3-hydroxybutyryl)-ornithine_c0	0.51918	0.30182	2	2.1136	1.0194
cpdNFIM12[c0]	Oxo_acyl_NodF_16_2_c0	0.51319	0.30391	6	1.9004	0.31146
cpdNFIM15[c0]	Oxo_acyl_NodF_18_3_c0	0.51319	0.30391	6	1.9004	0.31146
cpdNFIM9[c0]	Oxo_acyl_NodF_14_1_c0	0.51319	0.30391	6	1.9004	0.31146
cpd00277[c0]	Deoxyguanosine_c0	0.50661	0.30622	5	1.9244	1.1831
cpd03586[c0]	kdo2-lipid iva_c0	0.50479	0.30685	2	2.0997	0.39135
cpd00137[e0]	Citrate_e0	0.49269	0.31112	3	2.0057	1.116
cpd00083[c0]	GDP-mannose_c0	0.48849	0.3126	7	1.8675	1.5325
cpd02636[c0]	5-(2-hydroxyethyl)-4-methylthiazole_c0	0.48534	0.31372	1	2.2737	0
cpdNFIM8[c0]	Malonyl-NodF_c0	0.4746	0.31753	3	1.9915	0.58833
cpd32630[c0]	UDP-N-acetyl-beta-L-quinovosamine_c0	0.47148	0.31865	2	2.0677	0.17133
cpd00247[c0]	Orotate_c0	0.45927	0.32302	2	2.056	0.85164
cpd00027[e0]	D_Glucose_e0	0.44683	0.3275	7	1.8461	1.0496
cpdERYI2[c0]	L-3-tetrulose-4-P_c0	0.43503	0.33177	2	2.0327	0.42497
cpd00438[c0]	Deoxyadenosine_c0	0.43447	0.33197	5	1.8805	1.248
cpd02656[c0]	6-7-Dimethyl-8--1-D-ribityllumazine_c0	0.43438	0.33201	2	2.0321	1.3444
cpd02140[c0]	AIR_c0	0.43423	0.33206	3	1.9598	1.3429
cpd00072[c0]	D_fructose_6_phosphate_c0	0.42948	0.33379	11	1.7909	0.88959
cpd03813[c0]	D-Galactosamine 6-phosphate_c0	0.42576	0.33514	2	2.0238	1.0674
cpd01777[c0]	Phosphoribosyl_AMP_c0	0.42044	0.33708	2	2.0187	3.4568
cpd23005[c0]	N(5)-hydroxy-L-ornithine_c0	0.41209	0.34014	2	2.0106	0.28431
cpd00426[c0]	Homogentisate_c0	0.41103	0.34053	2	2.0096	0.40242
cpd01133[c0]	Stachyose_c0	0.40077	0.34429	7	1.8224	1.279
cpd00939[c0]	Toxopyrimidine_c0	0.39551	0.34623	1	2.1519	0
cpd02775[c0]	4-Amino-5-phosphomethyl-2-methylpyrimidine_c0	0.39551	0.34623	1	2.1519	0
cpdNFIM17[c0]	Oxo_acyl_NodF_18_3_reduced_dehydrated_c0	0.38486	0.35017	3	1.9209	1.8137
cpd24420[c0]	methyl pyruvate_c0	0.37619	0.35339	3	1.9141	0.35438
cpd24420[e0]	methyl pyruvate_e0	0.37619	0.35339	3	1.9141	0.35438
cpd00080[e0]	Glycerol_3_phosphate_e0	0.37231	0.35483	4	1.8648	0.7701
cpd00005[c0]	NADPH_c0	0.37022	0.35561	75	1.6733	1.3743
cpd02069[c0]	3_Phosphonooxypyruvate_c0	0.3696	0.35584	3	1.909	0.62509
cpd03470[c0]	Iminoaspartate_c0	0.36143	0.35889	2	1.9619	1.6147
cpd00817[c0]	D-Arabinose5-phosphate_c0	0.35505	0.36128	2	1.9558	0.38241
cpd03671[c0]	D-Glucosamine1-phosphate_c0	0.34093	0.36658	2	1.9422	0.62236
cpd00581[c0]	Urocanate_c0	0.33717	0.36799	4	1.8408	0.66974
cpd00184[c0]	Thymidine_c0	0.33713	0.36801	5	1.8212	2.037
cpd03607[c0]	4-(Phosphonooxy)-threonine_c0	0.33374	0.36929	2	1.9353	0.31052
cpd00111[c0]	Oxidized_glutathione_c0	0.3292	0.371	1	2.0619	0
cpd00382[c0]	Melitose_c0	0.32517	0.37252	11	1.748	1.1044
cpd03198[c0]	Melibiose_c0	0.32517	0.37252	11	1.748	1.1044
cpd00129[c0]	L_Proline_c0	0.32333	0.37322	21	1.7125	1.7589
cpd02820[c0]	UDP-N-acetylglucosamine enolpyruvate_c0	0.32276	0.37344	2	1.9248	0.29328
cpd00120[c0]	Butyryl-CoA_c0	0.31636	0.37586	6	1.7912	1.3514
cpd03606[c0]	2-Oxo-3-hydroxy-4-phosphobutanoate_c0	0.31483	0.37644	2	1.9171	0.33622
cpd03420[c0]	Precorrin 3A_c0	0.31143	0.37774	2	1.9139	1.2389
cpd00115[c0]	dATP_c0	0.2997	0.3822	3	1.854	1.2859
cpd00046[c0]	CMP_c0	0.29919	0.3824	17	1.7134	1.4072
cpd00388[c0]	Allantoate_c0	0.29155	0.38532	3	1.8476	0.31324
cpd00525[c0]	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate_c0	0.28206	0.38895	2	1.8856	0.072204
cpd03566[c0]	Acetyladenylate_c0	0.26895	0.39398	3	1.8298	0.38982
cpd03920[c0]	Adenosylcobinamide-GDP_c0	0.26885	0.39402	1	1.98	0
cpd00235[c0]	D-mannose-6-phosphate_c0	0.26858	0.39413	3	1.8295	1.2772
cpd10515[e0]	Fe+2_e0	0.2632	0.3962	3	1.8253	0.6254
cpd02333[c0]	Quinolinate_c0	0.26242	0.3965	2	1.8668	1.7493
cpd02843[c0]	D_erythro_imidazol_glycerol_phosphate_c0	0.26125	0.39695	3	1.8238	0.77897
cpd23713[c0]	L-2_4-diketo-3-deoxyrhamnonate_c0	0.25806	0.39818	2	1.8626	0.3286
cpd02351[c0]	2-amino-2-deoxy-D-gluconate_c0	0.25309	0.4001	1	1.9586	0
cpdLPS[c0]	lipopolysaccharide_c0	0.24422	0.40353	1	1.9466	0
cpd01217[c0]	Xanthosine_c0	0.22326	0.41167	8	1.7228	1.4328
cpd00274[c0]	Citrulline_c0	0.22022	0.41285	3	1.7915	1.3697
cpd02498[c0]	2_3_Dihydroxy_isovalerate_c0	0.21989	0.41298	2	1.8259	1.9702
cpd02535[c0]	2_3_Dihydroxy_3_methylvalerate_c0	0.21989	0.41298	2	1.8259	1.9702
cpd00200[c0]	4MOP_c0	0.21463	0.41503	4	1.7574	1.4626
cpd00408[c0]	Pantoate_c0	0.21321	0.41558	3	1.786	1.9617
cpd11465a[c0]	But_2_enoyl_acyl_carrier_proteinXL_c0	0.20707	0.41798	2	1.8135	2.5417
cpd11467a[c0]	2E_Tetradecenoyl_acpXL_c0	0.20707	0.41798	2	1.8135	2.5417
cpd11469a[c0]	2E_Dodecenoyl_acpXL_c0	0.20707	0.41798	2	1.8135	2.5417
cpd11471a[c0]	2E_Octenoyl_acpXL_c0	0.20707	0.41798	2	1.8135	2.5417
cpd11473a[c0]	2E_Hexenoyl_acpXL_c0	0.20707	0.41798	2	1.8135	2.5417
cpd11475a[c0]	2E_Decenoyl_acpXL_c0	0.20707	0.41798	2	1.8135	2.5417
cpd11477a[c0]	2E_Hexadecenoyl_acpXL_c0	0.20707	0.41798	2	1.8135	2.5417
cpd11572a[c0]	trans_Octodec_2_enoyl_ACPXL_c0	0.20707	0.41798	2	1.8135	2.5417
cpdVLCFA11[c0]	trans_C24_2_enoyl_ACPXL_c0	0.20707	0.41798	2	1.8135	2.5417
cpdVLCFA15[c0]	trans_C26_2_enoyl_ACPXL_c0	0.20707	0.41798	2	1.8135	2.5417
cpdVLCFA3[c0]	trans_C20_2_enoyl_ACPXL_c0	0.20707	0.41798	2	1.8135	2.5417
cpdVLCFA7[c0]	trans_C22_2_enoyl_ACPXL_c0	0.20707	0.41798	2	1.8135	2.5417
cpd00099[c0]	Chloride_c0	0.19352	0.42327	1	1.8778	0
cpd00099[e0]	Chloride_e0	0.19352	0.42327	1	1.8778	0
cpd00345[c0]	5_Methyltetrahydrofolate_c0	0.19003	0.42464	2	1.7972	1.5835
cpd00067[c0]	H_c0	0.17737	0.42961	731	1.6241	1.3496
cpd00075[c0]	Nitrite_c0	0.17672	0.42987	11	1.6871	1.126
cpdLipidA[c0]	VLCFA_KDO2_lipid_A_c0	0.17288	0.43137	7	1.7051	1.4558
cpd00197[c0]	Protocatechuate_c0	0.16768	0.43342	10	1.6872	1.0415
cpd00356[c0]	dCTP_c0	0.1666	0.43384	3	1.7494	1.3248
cpdNFIM2[c0]	di-GlcNac_c0	0.16505	0.43445	2	1.7732	0.91467
cpd00254[c0]	Mg_c0	0.16295	0.43528	5	1.7152	1.3509
cpd00254[e0]	Mg_e0	0.16295	0.43528	5	1.7152	1.3509
cpd00286[c0]	Undecaprenylphosphate_c0	0.16212	0.43561	3	1.7458	0.88016
cpd00009[c0]	Phosphate_c0	0.15856	0.43701	363	1.6265	1.4153
cpd00050[c0]	FMN_c0	0.15014	0.44033	4	1.7135	0.50781
cpd02882[c0]	4--1-D-Ribitylamino-5-aminouracil_c0	0.14487	0.4424	3	1.7323	1.0832
cpdOL1[c0]	Lyso-ornithine-1-palmitic_c0	0.14039	0.44418	2	1.7495	0.21727
cpdOL3[c0]	Lyso-ornithine-1-steric_c0	0.14039	0.44418	2	1.7495	0.21727
cpdOL7[c0]	Lyso-ornithine-1-cis-vaccenoyl_c0	0.14039	0.44418	2	1.7495	0.21727
cpd01966[c0]	Dimethylacryloyl-CoA_c0	0.12707	0.44944	4	1.6978	1.2328
cpd00052[c0]	CTP_c0	0.12464	0.4504	8	1.6755	1.7238
cpd02203[c0]	D-Erythritol 4-phosphate_c0	0.12434	0.45052	2	1.734	0.84734
cpd00162[e0]	Ethanolamine_e0	0.12405	0.45064	1	1.7835	0
cpd00780[c0]	Fumarylacetoacetate_c0	0.12303	0.45104	2	1.7328	0.11447
cpd00894[c0]	2-Dehydro-3-deoxy-D-galactonate_c0	0.12192	0.45148	2	1.7317	0.059016
cpdVLCFA[c0]	3_Hydroxy_C28_ACPXL_c0	0.11652	0.45362	2	1.7265	0.1365
cpdVICB1[c0]	L-N5 -hydroxy-N5 -(D-3-hydroxybutyryl)-ornithine_c0	0.11077	0.4559	2	1.721	0.12533
cpd02311[c0]	4-Imidazolone-5-propanoate_c0	0.098034	0.46095	3	1.6955	0.74032
cpdNFIM11[c0]	Oxo_acyl_NodF_14_1_reduced_dehydrated_c0	0.084692	0.46625	3	1.685	1.8211
cpdNFIM14[c0]	Oxo_acyl_NodF_16_2_reduced_dehydrated_c0	0.084692	0.46625	3	1.685	1.8211
cpd00198[c0]	D_Xylulose5_phosphate_c0	0.079239	0.46842	3	1.6807	0.95772
cpd00056[c0]	TPP_c0	0.078798	0.4686	9	1.6515	1.4344
cpd00763[c0]	4-Maleylacetoacetate_c0	0.076928	0.46934	2	1.6884	0.051791
cpd04539[c0]	2-Amino-3-oxo-4-phosphonooxybutyrate_c0	0.074101	0.47046	1	1.7157	0
cpd00860[c0]	S_Succinyldihydrolipoamide_c0	0.065689	0.47381	2	1.6776	1.9623
cpd00366[e0]	Ribitol_e0	0.044687	0.48218	3	1.6535	2.6301
cpd00797[c0]	R_3_Hydroxybutanoate_c0	0.044243	0.48236	9	1.6359	1.3638
cpd00842[c0]	(S)-3-Hydroxybutyryl-CoA_c0	0.041109	0.4836	9	1.6344	1.0629
cpd00415[c0]	Quinol_c0	0.041086	0.48361	1	1.6709	0
cpd01553[c0]	Saligenin_c0	0.041086	0.48361	1	1.6709	0
cpd00023[c0]	L-Glutamate_c0	0.040186	0.48397	59	1.6216	1.6545
cpd00073[e0]	Urea_e0	0.036576	0.48541	10	1.6306	1.1097
cpd00292[c0]	HMG-CoA_c0	0.035018	0.48603	3	1.6459	0.63544
cpd02930[c0]	Lipid X_c0	0.017676	0.49295	2	1.6315	1.8717
cpd00359[c0]	Indol_c0	0.016772	0.49331	2	1.6306	1.3284
cpd00340[c0]	2_5-Dioxopentanoate_c0	0.0029078	0.49884	6	1.6173	1.7424
cpd03833[c0]	Precorrin 3B_c0	-0.0071327	0.50285	2	1.6076	1.6719
cpd02547[c0]	(R)-1-Aminopropan-2-yl phosphate_c0	-0.011326	0.50452	2	1.6036	1.4315
cpd02991[c0]	phosphoribulosylformimino_AICAR_phosphate_c0	-0.011353	0.50453	3	1.6095	1.0911
cpd02375[c0]	Adenylosuccinate_c0	-0.011631	0.50464	2	1.6033	0.88958
cpd00263[c0]	Pyridoxol_c0	-0.011645	0.50465	1	1.5994	0
cpd01092[e0]	Allantoin_e0	-0.017863	0.50713	1	1.591	0
cpd00141[c0]	Propionate_c0	-0.029026	0.51158	4	1.5915	0.88717
cpd00086[c0]	Propionyl-CoA_c0	-0.036525	0.51457	10	1.599	1.0588
cpd11574[c0]	Molybdate_c0	-0.042384	0.5169	4	1.5824	1.3886
cpd11574[e0]	Molybdate_e0	-0.042384	0.5169	4	1.5824	1.3886
cpd00043[c0]	UDP-galactose_c0	-0.04342	0.51732	8	1.595	1.3899
cpd00298[c0]	dTMP_c0	-0.045966	0.51833	7	1.5925	1.7408
cpd02698[c0]	N_Succinyl_L_2_6_diaminopimelate_c0	-0.058897	0.52348	2	1.5579	0.83714
cpd00027[c0]	D_Glucose_c0	-0.062237	0.52481	16	1.5933	1.199
cpd00305[c0]	Thiamin_c0	-0.064534	0.52573	1	1.5276	0
cpd00226[c0]	HYXN_c0	-0.064781	0.52583	13	1.5897	1.0657
cpd00283[c0]	Geranyldiphosphate_c0	-0.071934	0.52867	1	1.5176	0
cpd00227[c0]	L_Homoserine_c0	-0.078266	0.53119	7	1.5759	1.2578
cpd00206[c0]	dCMP_c0	-0.082629	0.53293	5	1.5656	1.7919
cpd02611[c0]	N-Acetyl-D-glucosamine1-phosphate_c0	-0.083312	0.5332	1	1.5022	0
cpd00248[c0]	L-quinate_c0	-0.088646	0.53532	5	1.562	1.1419
cpd08287[c0]	4--cytidine5-diphospho-2-C-methyl-D-erythritol_c0	-0.090308	0.53598	2	1.5277	0.48457
cpd08288[c0]	2-phospho-4--cytidine5-diphospho-2-C-methyl-D-erythritol_c0	-0.090308	0.53598	2	1.5277	0.48457
cpd00771[c0]	N-Methyl-L-glutamate_c0	-0.092941	0.53702	7	1.5683	1.3393
cpd00142[c0]	Acetoacetate_c0	-0.096156	0.5383	13	1.5778	1.1312
cpd00246[c0]	Inosine_c0	-0.099218	0.53952	9	1.5707	1.4158
cpd02394[c0]	GAR_c0	-0.10159	0.54046	2	1.5168	2.2089
cpd00123[c0]	3_Methyl_2_oxobutanoate_c0	-0.11284	0.54492	7	1.5581	1.1474
cpd01715[c0]	3-dehydrocarnitine_c0	-0.11355	0.5452	2	1.5053	0.26344
cpdBETCoA[c0]	Betainyl-CoA_c0	-0.11355	0.5452	2	1.5053	0.26344
cpd12005[c0]	Lipoylprotein_c0	-0.11379	0.5453	4	1.5338	1.6156
cpd00308[e0]	Malonate_e0	-0.11844	0.54714	1	1.4545	0
cpd15268[c0]	Octadecanoyl-ACP_c0	-0.11907	0.54739	3	1.5248	1.1343
cpd00249[e0]	Uridine_e0	-0.13094	0.55209	4	1.5222	0.93272
cpd03495[c0]	Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala_c0	-0.13984	0.55561	3	1.5085	0.99149
cpd00259[c0]	D-Lyxulose_c0	-0.14777	0.55874	5	1.526	1.2624
cpd00162[c0]	Ethanolamine_c0	-0.14817	0.5589	3	1.5019	0.41211
cpd00241[c0]	dGTP_c0	-0.15032	0.55975	3	1.5002	1.5037
cpdERYI3[c0]	D-3-tetrulose-4-P_c0	-0.15077	0.55992	2	1.4696	0.37142
cpd03447[c0]	2-Octaprenyl-6-methoxy-1_4-benzoquinone_c0	-0.15573	0.56188	2	1.4648	0.43319
cpd03448[c0]	2-Octaprenyl-3-methyl-6-methoxy-1_4-benzoquinone_c0	-0.15573	0.56188	2	1.4648	0.43319
cpd02826[c0]	5'-Phosphoribosylformylglycinamidine_c0	-0.16261	0.56459	2	1.4582	1.4397
cpd00236[c0]	D_Erythrose4_phosphate_c0	-0.16274	0.56464	8	1.5378	1.0673
cpd00103[c0]	PRPP_c0	-0.17318	0.56874	12	1.5466	1.2835
cpd02730[c0]	3-Deoxy-D-manno-octulosonate8-phosphate_c0	-0.17321	0.56876	2	1.448	0.33575
cpdPG19[c0]	1-cis-vaccenoyl-2-palmitic-sn-glycerol-3-phosphate_c0	-0.18261	0.57245	3	1.4749	1.1465
cpd00030[c0]	Mn2+_c0	-0.18642	0.57394	6	1.5123	0.92165
cpd00030[e0]	Mn2+_e0	-0.18642	0.57394	6	1.5123	0.92165
cpd00118[e0]	Putrescine_e0	-0.19022	0.57543	8	1.5246	1.1031
cpd00793[c0]	Thiamine phosphate_c0	-0.1962	0.57777	2	1.4259	2.1461
cpd01185[c0]	L-Fuconate_c0	-0.19789	0.57844	2	1.4243	1.3313
cpd00805[c0]	D-Tagatose 6-phosphate_c0	-0.19819	0.57855	4	1.4764	0.29236
cpd02465[c0]	tetrahydrodipicolinate_c0	-0.20267	0.5803	2	1.4197	0.21388
cpd00508[c0]	3MOP_c0	-0.20278	0.58035	5	1.4925	1.3983
cpd00048[e0]	Sulfate_e0	-0.2105	0.58336	6	1.499	1.6975
cpd00118[c0]	Putrescine_c0	-0.21165	0.58381	13	1.5343	0.90822
