REPORTER METABOLITES USING TEST TYPE: all
ID	NAME	Z-SCORE	P-VALUE	NUMBER OF NEIGHBOURS	AVERAGE Z-SCORE	STD Z-SCORE
cpd00051[c0]	L_Arginine_c0	0.48323	0.31447	3	0.88736	1.1898
cpd00035[c0]	L_Alanine_c0	0.48075	0.31535	8	0.75098	1.7553
cpd01966[c0]	Dimethylacryloyl-CoA_c0	0.47972	0.31571	3	0.88483	1.9455
cpd00307[c0]	Cytosine_c0	0.47665	0.3168	5	0.80415	1.1783
cpd00588[c0]	Sorbitol_c0	0.47002	0.31917	4	0.83049	0.47117
cpd01307[c0]	D-Lyxitol_c0	0.47002	0.31917	4	0.83049	0.47117
cpd00408[c0]	Pantoate_c0	0.45064	0.32612	1	1.0919	0
cpd08358[c0]	UDP-6-sulfoquinovose_c0	0.4404	0.32982	2	0.92559	0.81121
cpd00276[c0]	GLUM_c0	0.43389	0.33218	5	0.78032	0.68184
cpd07061[c0]	Stachydrine_c0	0.42539	0.33528	6	0.75538	0.58911
cpd00118[c0]	Putrescine_c0	0.40678	0.34209	7	0.72729	0.54689
cpd00811[c0]	(CH3)3NO_c0	0.40584	0.34243	3	0.83174	0.20103
cpd00141[c0]	Propionate_c0	0.40079	0.34429	2	0.89069	0.23048
cpd00249[c0]	Uridine_c0	0.39119	0.34783	4	0.78147	1.026
cpd01092[c0]	Allantoin_c0	0.38244	0.35107	2	0.87452	0.99283
cpd03443[c0]	3-Octaprenyl-4-hydroxybenzoate_c0	0.38227	0.35113	2	0.87437	1.3307
cpd00029[c0]	Acetate_c0	0.37114	0.35527	10	0.68338	0.93021
cpd11420[c0]	trdox_c0	0.36374	0.35803	1	0.9844	0
cpd11421[c0]	trdrd_c0	0.36374	0.35803	1	0.9844	0
cpd00023[e0]	L-Glutamate_e0	0.35239	0.36227	2	0.84804	1.6799
cpd00033[e0]	Glycine_e0	0.35239	0.36227	2	0.84804	1.6799
cpd00035[e0]	L-Alanine_e0	0.35239	0.36227	2	0.84804	1.6799
cpd00039[c0]	L_Lysine_c0	0.35239	0.36227	2	0.84804	1.6799
cpd00039[e0]	L-Lysine_e0	0.35239	0.36227	2	0.84804	1.6799
cpd00051[e0]	L-Arginine_e0	0.35239	0.36227	2	0.84804	1.6799
cpd00053[e0]	L_Glutamine_c0	0.35239	0.36227	2	0.84804	1.6799
cpd00060[c0]	L_Methionine_c0	0.35239	0.36227	2	0.84804	1.6799
cpd00060[e0]	L-Methionine_e0	0.35239	0.36227	2	0.84804	1.6799
cpd00064[e0]	Ornithine_e0	0.35239	0.36227	2	0.84804	1.6799
cpd00065[c0]	L_Tryptophan_c0	0.35239	0.36227	2	0.84804	1.6799
cpd00065[e0]	L_Tryptophan_e0	0.35239	0.36227	2	0.84804	1.6799
cpd00066[e0]	L-Phenylalanine_e0	0.35239	0.36227	2	0.84804	1.6799
cpd00069[e0]	L-Tyrosine_e0	0.35239	0.36227	2	0.84804	1.6799
cpd00084[e0]	L-Cysteine_e0	0.35239	0.36227	2	0.84804	1.6799
cpd00107[c0]	L_Leucine_c0	0.35239	0.36227	2	0.84804	1.6799
cpd00107[e0]	L-Leucine_e0	0.35239	0.36227	2	0.84804	1.6799
cpd00117[e0]	D-Alanine_e0	0.35239	0.36227	2	0.84804	1.6799
cpd00119[c0]	L_Histidine_c0	0.35239	0.36227	2	0.84804	1.6799
cpd00119[e0]	L-Histidine_e0	0.35239	0.36227	2	0.84804	1.6799
cpd00129[e0]	L-Proline_e0	0.35239	0.36227	2	0.84804	1.6799
cpd00132[c0]	L-Asparagine_e0	0.35239	0.36227	2	0.84804	1.6799
cpd00132[e0]	L-Asparagine_e0	0.35239	0.36227	2	0.84804	1.6799
cpd00156[c0]	L_Valine_c0	0.35239	0.36227	2	0.84804	1.6799
cpd00156[e0]	L-Valine_e0	0.35239	0.36227	2	0.84804	1.6799
cpd00161[e0]	L-Threonine_e0	0.35239	0.36227	2	0.84804	1.6799
cpd00322[c0]	L_Isoleucine_c0	0.35239	0.36227	2	0.84804	1.6799
cpd00322[e0]	L-Isoleucine_e0	0.35239	0.36227	2	0.84804	1.6799
cpd01293[e0]	5-Oxoproline_e0	0.35239	0.36227	2	0.84804	1.6799
cpd00152[c0]	Agmatine_c0	0.35163	0.36256	5	0.73447	0.60117
cpd12115[c0]	arabinan_c0	0.35085	0.36285	3	0.79223	0.94678
cpd00036[c0]	Succinate_c0	0.3484	0.36377	10	0.6744	0.88149
cpdERYI2[c0]	L-3-tetrulose-4-P_c0	0.3213	0.37399	1	0.93191	0
cpd00128[c0]	Adenine_c0	0.31321	0.37706	5	0.71305	1.6825
cpd00120[c0]	Butyryl-CoA_c0	0.308	0.37904	5	0.71015	1.5104
cpd00249[e0]	Uridine_e0	0.30548	0.38	1	0.91233	0
cpd11574[c0]	Molybdate_c0	0.29839	0.3827	2	0.80046	0.73983
cpd11574[e0]	Molybdate_e0	0.29839	0.3827	2	0.80046	0.73983
cpd00136[c0]	4-Hydroxybenzoate_c0	0.29668	0.38336	3	0.7533	1.6506
cpd00891[c0]	L-methylmalonyl-CoA_c0	0.29455	0.38417	1	0.89881	0
cpd02691[c0]	2-methyl-3-hydroxy-butyryl-CoA_c0	0.28953	0.38609	3	0.74817	1.9105
cpd00200[c0]	4MOP_c0	0.28696	0.38707	2	0.79039	0.092418
cpd00508[c0]	3MOP_c0	0.28696	0.38707	2	0.79039	0.092418
cpd14698[c0]	3-Methyl-1-hydroxybutyl-TPP_c0	0.28696	0.38707	2	0.79039	0.092418
cpd14700[c0]	2-Methyl-1-hydroxypropyl-TPP_c0	0.28696	0.38707	2	0.79039	0.092418
cpd14702[c0]	2-Methyl-1-hydroxybutyl-TPP_c0	0.28696	0.38707	2	0.79039	0.092418
cpd00063[c0]	Ca2+_c0	0.28419	0.38813	2	0.78795	0.205
cpd00063[e0]	Ca2+_e0	0.28419	0.38813	2	0.78795	0.205
cpd00009[c0]	Phosphate_c0	0.28025	0.38964	152	0.5668	1.3098
cpd00367[c0]	Cytidine_c0	0.27517	0.39159	3	0.73784	1.2521
cpd03846a[c0]	octanoate_proteinbound_c0	0.26472	0.39561	1	0.86191	0
cpd11470[c0]	Octanoyl-ACP_c0	0.26472	0.39561	1	0.86191	0
cpd02229[c0]	Bactoprenyl diphosphate_c0	0.25711	0.39855	1	0.8525	0
cpd03495[c0]	Undecaprenyl-diphospho-N-acetylmuramoyl--N-acetylglucosamine-L-ala-D-glu-meso-2-6-diaminopimeloyl-D-ala-D-ala_c0	0.25711	0.39855	1	0.8525	0
cpd15665[c0]	Peptidoglycan polymer (n subunits)_c0	0.25711	0.39855	1	0.8525	0
cpd15666[c0]	Peptidoglycan polymer (n-1 subunits)_c0	0.25711	0.39855	1	0.8525	0
cpd00957[c0]	2_5-Diamino-6-(5'-phosphoribosylamino)-4-pyrimidineone_c0	0.25406	0.39972	1	0.84872	0
cpd11225[c0]	3-4-dihydroxy-2-butanone4-phosphate_c0	0.25406	0.39972	1	0.84872	0
cpd00441[c0]	(CH3)3N_c0	0.23441	0.40733	1	0.82441	0
cpd00007[c0]	O2_c0	0.23299	0.40788	27	0.59361	0.74379
cpd02961[c0]	Dihydroneopterin_c0	0.22999	0.40905	2	0.7402	0.1847
cpd00067[c0]	H_c0	0.18988	0.4247	308	0.55138	1.2112
cpd00197[e0]	Protocatechuate_e0	0.18937	0.4249	7	0.62499	1.266
cpd00041[c0]	L-Aspartate_c0	0.18391	0.42704	6	0.63247	1.1945
cpd00111[c0]	Oxidized_glutathione_c0	0.1807	0.4283	1	0.75797	0
cpd00221[c0]	D-Lactate_c0	0.18055	0.42836	1	0.7578	0
cpd00010[c0]	CoA_c0	0.17804	0.42935	17	0.59309	1.375
cpd02886[c0]	UDP-3-O-(beta-hydroxymyristoyl)-N-acetylglucosamine_c0	0.16932	0.43277	1	0.7439	0
cpd03584[c0]	UDP-3-O-(beta-hydroxymyristoyl)-D-glucosamine_c0	0.16932	0.43277	1	0.7439	0
cpdERYI3[c0]	D-3-tetrulose-4-P_c0	0.16556	0.43425	2	0.68343	0.3514
cpd00832[c0]	N-Acetyl-D-chondrosamine_c0	0.16555	0.43426	5	0.63075	0.65955
cpd01524[c0]	D-Chondrosamine_c0	0.16555	0.43426	5	0.63075	0.65955
cpd00523[c0]	Trehalose 6-phosphate_c0	0.16482	0.43454	1	0.73833	0
cpd00378[c0]	Formamide_c0	0.15842	0.43706	2	0.67714	0.90075
cpd00233[c0]	(6R)-L-erythro-5_6_7_8-tetrahydrobiopterin_c0	0.15744	0.43745	2	0.67627	2.0934
cpd03444[c0]	2-Octaprenylphenol_c0	0.15626	0.43792	3	0.6524	1.0164
cpd02124[c0]	2-Methylacetoacetyl-CoA_c0	0.14369	0.44287	3	0.64337	0.75923
cpd00098[c0]	Choline_c0	0.11912	0.45259	3	0.62571	0.93342
cpd00447[c0]	Betaine aldehyde_c0	0.11912	0.45259	3	0.62571	0.93342
cpd00481[c0]	Isobutyryl-CoA_c0	0.10017	0.4601	4	0.60049	1.5534
cpd00760[c0]	2-Methylbutyryl-CoA_c0	0.10017	0.4601	4	0.60049	1.5534
cpd00118[e0]	Putrescine_e0	0.078816	0.46859	5	0.58241	0.59091
cpd00171[c0]	D_Ribulose5_phosphate_c0	0.070162	0.47203	2	0.59937	0.35264
cpd00043[c0]	UDP-galactose_c0	0.065531	0.47388	2	0.59529	1.1671
cpd01507[c0]	3-Oxoadipyl-CoA_c0	0.060322	0.47595	2	0.5907	1.5295
cpd02745[c0]	alpha-D-Galactosyl-diphosphoundecaprenol_c0	0.059034	0.47646	3	0.58254	0.75046
cpd00022[c0]	Acetyl_CoA_c0	0.056841	0.47734	11	0.56035	1.7844
cpd00751[c0]	L-Fucose_c0	0.040986	0.48365	7	0.55516	1.3568
cpd00751[e0]	L-Fucose_e0	0.040986	0.48365	7	0.55516	1.3568
cpd00524[c0]	2-Inosose_c0	0.037351	0.4851	1	0.58065	0
cpd02631[c0]	DKDI_c0	0.037351	0.4851	1	0.58065	0
cpd00954[c0]	6-hydroxymethyl dihydropterin_c0	0.034627	0.48619	1	0.57728	0
cpd00197[c0]	Protocatechuate_c0	0.02607	0.4896	9	0.55173	1.1218
cpd00504[c0]	LL_2_6_Diaminopimelate_c0	0.021016	0.49162	2	0.55607	1.7821
cpd09879[c0]	S-(Hydroxymethyl)glutathione_c0	0.0082842	0.4967	1	0.54469	0
cpd00259[c0]	D-Lyxulose_c0	0.00066104	0.49974	2	0.53813	0.56833
cpd00184[c0]	Thymidine_c0	-0.003002	0.5012	1	0.53073	0
cpd00069[c0]	L_Tyrosine_c0	-0.021474	0.50857	6	0.52792	1.4228
cpd15560[c0]	Ubiquinone_8_c0	-0.02292	0.50914	4	0.52394	1.372
cpd15561[c0]	Ubiquinol_8_c0	-0.02292	0.50914	4	0.52394	1.372
cpd00054[c0]	L_Serine_c0	-0.03117	0.51243	3	0.51772	0.52498
cpd00070[c0]	Malonyl_CoA_c0	-0.04632	0.51847	2	0.49674	0.5123
cpd00851[e0]	trans-4-Hydroxy-L-proline_e0	-0.048469	0.51933	5	0.51146	1.0736
cpd02175[e0]	cis-4-Hydroxy-D-proline_e0	-0.048469	0.51933	5	0.51146	1.0736
cpd03897[c0]	(4aS_6R)-4a-hydroxy-L-erythro-5_6_7_8-tetrahydrobiopterin_c0	-0.050412	0.5201	2	0.49313	2.3524
cpd01192[c0]	Mannobiose_c0	-0.052533	0.52095	2	0.49126	1.808
cpd00117[c0]	D-Alanine_c0	-0.053485	0.52133	3	0.50168	1.3308
cpd00292[c0]	HMG-CoA_c0	-0.058608	0.52337	1	0.46194	0
cpd00152[e0]	Agmatine_e0	-0.058916	0.52349	3	0.49778	0.70532
cpd01293[c0]	5-Oxoproline_c0	-0.069683	0.52778	4	0.49486	1.0697
cpd00080[c0]	Glycerol_3_phosphate_c0	-0.07221	0.52878	4	0.49329	1.8567
cpdERYI4[c0]	D-erythrulose-4-P_c0	-0.080431	0.53205	1	0.43495	0
cpd00162[c0]	Ethanolamine_c0	-0.089366	0.5356	3	0.4759	0.47369
cpd00081[c0]	Sulfite_c0	-0.094376	0.53759	4	0.4795	0.43392
cpd00196[c0]	Acetylphosphate_c0	-0.099246	0.53953	3	0.4688	0.85492
cpd00971[c0]	Na+_c0	-0.10565	0.54207	1	0.40376	0
cpd00971[e0]	Na+_e0	-0.10565	0.54207	1	0.40376	0
cpd00122[c0]	N-Acetyl-D-glucosamine_c0	-0.11362	0.54523	3	0.45847	0.72844
cpd00122[e0]	N-Acetyl-D-glucosamine_e0	-0.11362	0.54523	3	0.45847	0.72844
cpd00276[e0]	GLUM_e0	-0.11362	0.54523	3	0.45847	0.72844
cpd02125[c0]	Tiglyl-CoA_c0	-0.1202	0.54784	5	0.47148	1.7524
cpd02187[c0]	Methacrylyl-CoA_c0	-0.1202	0.54784	5	0.47148	1.7524
cpd00008[c0]	ADP_c0	-0.13454	0.55351	160	0.52475	1.2733
cpd00137[e0]	Citrate_e0	-0.14225	0.55656	2	0.41222	1.2273
cpd00018[c0]	AMP_c0	-0.14275	0.55676	6	0.46619	1.226
cpd11493[c0]	ACP_c0	-0.14445	0.55743	4	0.44836	1.1628
cpd00832[e0]	N-Acetyl-D-chondrosamine_e0	-0.14704	0.55845	4	0.44675	0.59523
cpd01524[e0]	D-Chondrosamine_e0	-0.14704	0.55845	4	0.44675	0.59523
cpdADO1P[c0]	Adonitol 1-phosphate	-0.14909	0.55926	1	0.35002	0
cpdARA1P[c0]	L-arabitol 1-phosphate	-0.14909	0.55926	1	0.35002	0
cpd00159[c0]	L-Lactate_c0	-0.15367	0.56107	1	0.34435	0
cpd00229[c0]	Glycolaldehyde_c0	-0.15367	0.56107	1	0.34435	0
cpd00334[c0]	L-Lactaldehyde_c0	-0.15367	0.56107	1	0.34435	0
cpd00831[c0]	L-Rhamnulose 1-phosphate_c0	-0.15367	0.56107	1	0.34435	0
cpd00137[c0]	Citrate_c0	-0.15492	0.56156	3	0.42879	0.86829
cpd00236[c0]	D_Erythrose4_phosphate_c0	-0.18548	0.57358	1	0.305	0
cpd00238[c0]	Sedoheptulose7_phosphate_c0	-0.18548	0.57358	1	0.305	0
cpd00001[c0]	H2O_c0	-0.19024	0.57544	248	0.52314	1.259
cpd00002[c0]	ATP_c0	-0.19964	0.57912	163	0.51894	1.2701
cpd00082[c0]	D_Fructose_c0	-0.20867	0.58265	9	0.4544	1.2685
cpd00123[c0]	3_Methyl_2_oxobutanoate_c0	-0.20986	0.58311	3	0.38932	0.69775
cpd02978[c0]	7_8-Dihydroneopterin 3'-triphosphate_c0	-0.21221	0.58403	3	0.38763	0.62448
cpd00121[c0]	L-Inositol_c0	-0.21607	0.58553	3	0.38485	0.57644
cpd00121[e0]	L-Inositol_e0	-0.21607	0.58553	3	0.38485	0.57644
cpd00014[c0]	UDP_c0	-0.22373	0.58852	4	0.39906	0.77242
cpd00017[c0]	S-Adenosyl-L-methionine_c0	-0.22422	0.58871	4	0.39876	1.4955
cpd00019[c0]	S-Adenosyl-homocysteine	-0.22422	0.58871	4	0.39876	1.4955
cpd00712[c0]	2-Dehydropantoate_c0	-0.22474	0.58891	2	0.33953	1.064
cpd03760[c0]	Precorrin 6B_c0	-0.23133	0.59147	1	0.24828	0
cpd03835[c0]	Precorrin 8_c0	-0.23133	0.59147	1	0.24828	0
cpd00145[c0]	Hydroxypyruvate_c0	-0.23841	0.59422	7	0.42368	1.4002
cpd10515[c0]	Fe+2_c0	-0.24628	0.59727	2	0.32055	2.9574
cpd00509[c0]	deoxyribose-1-phosphate_c0	-0.25267	0.59974	2	0.31492	0.3052
cpd12115[e0]	arabinan_e0	-0.25418	0.60032	2	0.3136	0.6467
cpd12225[c0]	Dihydrolipolprotein_c0	-0.26025	0.60266	2	0.30825	2.4881
cpd02255[c0]	3-oxoadipate-enol-lactone_c0	-0.26055	0.60278	2	0.30798	0.84277
cpd03445[c0]	2-Octaprenyl-6-hydroxyphenol_c0	-0.26352	0.60393	1	0.20846	0
cpd00794[c0]	TRHL_c0	-0.27568	0.6086	4	0.36675	0.85199
cpd00075[e0]	Nitrite_e0	-0.27634	0.60886	6	0.39819	1.3457
cpd00209[e0]	Nitrate_e0	-0.27634	0.60886	6	0.39819	1.3457
cpd00357[c0]	TTP_c0	-0.29352	0.61544	1	0.17136	0
cpd00626[c0]	dTDPglucose_c0	-0.29352	0.61544	1	0.17136	0
cpd00109[c0]	Cytochrome_c3_c0	-0.29651	0.61658	9	0.41798	0.43858
cpd00110[c0]	Cytochrome_c2_c0	-0.29651	0.61658	9	0.41798	0.43858
cpd00932[c0]	5_O__1_Carboxyvinyl_3_phosphoshikimate_c0	-0.3146	0.62347	2	0.26035	1.3875
cpd02030[c0]	3_phosphoshikimate_c0	-0.3146	0.62347	2	0.26035	1.3875
cpd01777[c0]	Phosphoribosyl_AMP_c0	-0.32307	0.62668	2	0.25289	1.5506
cpd03884[e0]	D-Psicose_e0	-0.32386	0.62698	3	0.30739	1.7626
cpd00770[c0]	N-formyl-L-glutamate_c0	-0.32509	0.62744	2	0.25112	2.0157
cpd00162[e0]	Ethanolamine_e0	-0.35072	0.6371	1	0.10059	0
cpd00277[c0]	Deoxyguanosine_c0	-0.35192	0.63755	1	0.099114	0
cpd00438[c0]	Deoxyadenosine_c0	-0.35192	0.63755	1	0.099114	0
cpd00475[c0]	Ribose 1-phosphate_c0	-0.35192	0.63755	1	0.099114	0
cpd03279[c0]	Deoxyinosine_c0	-0.35192	0.63755	1	0.099114	0
cpd00102[c0]	Glyceraldehyde3_phosphate_c0	-0.36856	0.64377	3	0.27528	1.063
cpd02018[c0]	N5-Methyl-L-glutamine_c0	-0.38153	0.64859	4	0.30093	0.22887
cpd00046[c0]	CMP_c0	-0.3859	0.65021	5	0.32339	1.6927
cpd00851[c0]	trans-4-Hydroxy-L-proline_c0	-0.39214	0.65252	6	0.33924	1.0488
cpd02175[c0]	cis-4-Hydroxy-D-proline_c0	-0.39214	0.65252	6	0.33924	1.0488
cpd00771[c0]	N-Methyl-L-glutamate_c0	-0.39948	0.65523	5	0.31582	0.63481
cpd00104[c0]	BIOT_c0	-0.41103	0.65947	2	0.17539	0.92619
cpd00104[e0]	BIOT_e0	-0.41103	0.65947	2	0.17539	0.92619
cpd01200[c0]	Palatinose_c0	-0.41363	0.66043	3	0.24289	0.99839
cpd00653[c0]	D-Galactonate_c0	-0.42324	0.66394	3	0.23598	1.0757
cpd02143[c0]	D-Galactono-1_4-lactone_c0	-0.42324	0.66394	3	0.23598	1.0757
cpdEPS[c0]	exopolysaccharides_c0	-0.42451	0.6644	2	0.16351	0.26999
cpd01260[c0]	Lauroyl-CoA_c0	-0.42955	0.66624	2	0.15907	0.020267
cpd01335[c0]	Octanoyl-CoA_c0	-0.42955	0.66624	2	0.15907	0.020267
cpd01695[c0]	Myristoyl-CoA_c0	-0.42955	0.66624	2	0.15907	0.020267
cpd03124[c0]	Hexanoyl-CoA_c0	-0.42955	0.66624	2	0.15907	0.020267
cpd03128[c0]	Decanoyl-CoA_c0	-0.42955	0.66624	2	0.15907	0.020267
cpdPE3[c0]	Phosphatidylserine-1-cis-vaccenoyl-2-palmitic	-0.43338	0.66763	1	-0.0016581	0
cpd02431[c0]	1-Pyrroline-5-carboxylate_c0	-0.46174	0.67786	2	0.13071	1.4533
cpd00064[c0]	Ornithine_c0	-0.48324	0.68554	7	0.30847	1.099
cpd00013[c0]	NH4_c0	-0.48818	0.68729	40	0.44349	1.5172
cpd00045[c0]	Adenosine-3_5-bisphosphate_c0	-0.49255	0.68884	2	0.10356	1.2457
cpd08289[c0]	1-deoxy-D-xylulose5-phosphate_c0	-0.50468	0.69311	1	-0.089857	0
cpd08449[c0]	3-Amino-2-oxopropyl phosphate_c0	-0.50468	0.69311	1	-0.089857	0
cpd00655[c0]	Dephospho-CoA_c0	-0.50563	0.69344	1	-0.091031	0
cpd00116[c0]	Methanol_c0	-0.50786	0.69422	2	0.090077	1.7615
cpd00666[c0]	(2R_3R)-tartrate_c0	-0.52362	0.69973	2	0.076186	0.53555
cpd00298[c0]	dTMP_c0	-0.53229	0.70274	1	-0.12402	0
cpd00330[c0]	Dihydrofolate_c0	-0.53229	0.70274	1	-0.12402	0
cpd00842[c0]	(S)-3-Hydroxybutyryl-CoA_c0	-0.53486	0.70363	4	0.20558	2.211
cpd03113[c0]	(S)-3-Hydroxyhexadecanoyl-CoA_c0	-0.53486	0.70363	4	0.20558	2.211
cpd03115[c0]	(S)-3-Hydroxytetradecanoyl-CoA_c0	-0.53486	0.70363	4	0.20558	2.211
cpd03116[c0]	(S)-3-Hydroxydodecanoyl-CoA_c0	-0.53486	0.70363	4	0.20558	2.211
cpd03118[c0]	(S)-Hydroxydecanoyl-CoA_c0	-0.53486	0.70363	4	0.20558	2.211
cpd03120[c0]	(S)-Hydroxyoctanoyl-CoA_c0	-0.53486	0.70363	4	0.20558	2.211
cpd03122[c0]	(S)-Hydroxyhexanoyl-CoA_c0	-0.53486	0.70363	4	0.20558	2.211
cpd00346[c0]	L_Aspartate4_semialdehyde_c0	-0.55161	0.70939	1	-0.14791	0
cpd02120[c0]	Dihydrodipicolinate_c0	-0.55161	0.70939	1	-0.14791	0
cpd00084[c0]	L_Cysteine_c0	-0.55534	0.71067	5	0.22894	1.081
cpdNMLP[c0]	N-methyl-L-proline_c0	-0.57424	0.7171	2	0.031591	0.003596
cpd00774[c0]	UroporphyrinogenIII_c0	-0.5756	0.71756	3	0.1265	1.4227
cpd00186[c0]	D-Glutamate_c0	-0.60195	0.7264	1	-0.21019	0
cpd00052[c0]	CTP_c0	-0.60428	0.72717	1	-0.21306	0
cpd00834[c0]	Phosphopantetheine_c0	-0.60428	0.72717	1	-0.21306	0
cpd02201[c0]	4-phosphopantothenate_c0	-0.60428	0.72717	1	-0.21306	0
cpd02666[c0]	(R)-4'-Phosphopantothenoyl-L-cysteine_c0	-0.60428	0.72717	1	-0.21306	0
cpd00342[c0]	N_Acetylornithine_c0	-0.61588	0.73101	1	-0.22742	0
cpd00083[c0]	GDP-mannose_c0	-0.61797	0.7317	1	-0.23	0
cpd00472[c0]	UDPgalacturonate_c0	-0.61797	0.7317	1	-0.23	0
cpd02546[c0]	CMP-KDO_c0	-0.61797	0.7317	1	-0.23	0
cpdLipAco[c0]	lipid A_core oligosaccharide_c0	-0.61797	0.7317	1	-0.23	0
cpdLipidA[c0]	VLCFA_KDO2_lipid_A_c0	-0.61797	0.7317	1	-0.23	0
cpd00087[c0]	Tetrahydrofolate_c0	-0.62029	0.73247	12	0.3175	1.0187
cpd00182[c0]	Adenosine_c0	-0.6261	0.73438	3	0.09021	0.54047
cpd00207[c0]	Guanine_c0	-0.6261	0.73438	3	0.09021	0.54047
cpd00246[c0]	Inosine_c0	-0.6261	0.73438	3	0.09021	0.54047
cpd00311[c0]	Guanosine_c0	-0.6261	0.73438	3	0.09021	0.54047
cpd01217[c0]	Xanthosine_c0	-0.6261	0.73438	3	0.09021	0.54047
cpd00026[c0]	UDP-glucose	-0.62997	0.73564	4	0.14643	0.24028
cpd03884[c0]	D-Psicose_c0	-0.63986	0.73887	4	0.14028	1.4774
cpd02211[c0]	L-2-Amino-acetoacetate_c0	-0.6405	0.73908	1	-0.25787	0
cpd00144[c0]	UDPglucuronate_c0	-0.64322	0.73996	3	0.077909	0.24173
cpd00868[c0]	p_hydroxyphenylpyruvate_c0	-0.64372	0.74012	4	0.13787	1.2022
cpd02654[c0]	4-Methyl-5--2-phosphoethyl-thiazole_c0	-0.65653	0.74426	2	-0.040916	2.0253
cpd00030[c0]	Mn2+_c0	-0.66186	0.74597	2	-0.045614	0.67856
cpd00030[e0]	Mn2+_e0	-0.66186	0.74597	2	-0.045614	0.67856
cpd00231[c0]	(6R)-L-erythro-6_7-dihydrobiopterin_c0	-0.66708	0.74764	3	0.060761	1.8242
cpd00113[c0]	Isopentenyldiphosphate_c0	-0.67068	0.74879	1	-0.29521	0
cpd00289[c0]	Geranylgeranyl diphosphate_c0	-0.67068	0.74879	1	-0.29521	0
cpd00350[c0]	Farnesyldiphosphate_c0	-0.67068	0.74879	1	-0.29521	0
cpd02168[c0]	Prephytoene diphosphate_c0	-0.67068	0.74879	1	-0.29521	0
cpd03205[c0]	Phytoene_c0	-0.67068	0.74879	1	-0.29521	0
cpd00048[c0]	Sulfate_c0	-0.67298	0.74952	4	0.11968	0.52381
cpd00666[e0]	(2R_3R)-tartrate_e0	-0.67658	0.75066	1	-0.30251	0
cpd03813[c0]	D-Galactosamine 6-phosphate_c0	-0.68353	0.75286	2	-0.064709	2.0244
cpd03518[c0]	Formamidopyrimidine nucleoside triphosphate_c0	-0.68872	0.7545	1	-0.31752	0
cpd03519[c0]	2_5-Diaminopyrimidine nucleoside triphosphate_c0	-0.68872	0.7545	1	-0.31752	0
cpd03666[c0]	2_5-Diamino-6-(5'-triphosphoryl-3'_4'-trihydroxy-2'-oxopentyl)- amino-4-oxopyrimidine_c0	-0.68872	0.7545	1	-0.31752	0
cpdNFIM11[c0]	Oxo_acyl_NodF_14_1_reduced_dehydrated_c0	-0.68995	0.75489	1	-0.31904	0
cpdNFIM14[c0]	Oxo_acyl_NodF_16_2_reduced_dehydrated_c0	-0.68995	0.75489	1	-0.31904	0
cpdNFIM8[c0]	Malonyl-NodF_c0	-0.68995	0.75489	1	-0.31904	0
cpdUS4[c0]	(5Z)-dodec-5-enoyl-ACP_c0	-0.68995	0.75489	1	-0.31904	0
cpd03091[c0]	5'-Deoxyadenosine_c0	-0.69981	0.75798	1	-0.33124	0
cpd15380[c0]	5'-deoxyribose_c0	-0.69981	0.75798	1	-0.33124	0
cpd00938[c0]	4-Carboxymuconolactone_c0	-0.70189	0.75863	2	-0.080887	1.3927
cpd02234[c0]	R_3_Hydroxybutanoyl_CoA_c0	-0.7483	0.77286	2	-0.12178	0.61403
cpd02920[c0]	2-Amino-4-hydroxy-6-hydroxymethyl-7-8-dihydropteridinediphosphate_c0	-0.76159	0.77685	2	-0.13349	1.0052
cpd00050[c0]	FMN_c0	-0.77323	0.78031	2	-0.14374	0.25955
cpd01270[c0]	FMNH2_c0	-0.77323	0.78031	2	-0.14374	0.25955
cpd00263[c0]	Pyridoxol_c0	-0.78963	0.78513	1	-0.44235	0
cpd00258[c0]	D-Ribulose_c0	-0.79054	0.78539	2	-0.15899	0.71986
cpd02140[c0]	AIR_c0	-0.79684	0.78723	1	-0.45127	0
cpd02826[c0]	5'-Phosphoribosylformylglycinamidine_c0	-0.79684	0.78723	1	-0.45127	0
cpd00048[e0]	Sulfate_e0	-0.81919	0.79366	3	-0.048541	0.49171
cpd00033[c0]	Glycine_c0	-0.83145	0.79714	6	0.11562	1.7677
cpd00856[c0]	3-Carboxy-cis_cis-muconate_c0	-0.83414	0.7979	2	-0.19741	1.2279
cpd00340[c0]	2_5-Dioxopentanoate_c0	-0.83697	0.79869	2	-0.1999	0.99202
cpd00567[c0]	D-Proline_c0	-0.85391	0.80342	1	-0.52186	0
cpd25518[c0]	Succanimate_c0	-0.86834	0.80739	1	-0.53971	0
cpdVICB[e0]	vicibactin_e0	-0.87	0.80785	2	-0.22901	0.94121
cpd12836[c0]	poly-beta-hydroxybutyrate	-0.88147	0.81097	1	-0.55596	0
cpd00055[c0]	Formaldehyde_c0	-0.88371	0.81157	5	0.045919	0.7462
cpd00130[c0]	L_Malate_c0	-0.88922	0.81306	4	-0.014799	2.2063
cpd00478[c0]	Pyridoxine phosphate_c0	-0.9121	0.81914	2	-0.26611	0.24925
cpd00794[e0]	TRHL_e0	-0.91463	0.81981	2	-0.26833	0.65227
cpd01200[e0]	Palatinose_e0	-0.91463	0.81981	2	-0.26833	0.65227
